segment,exposure_at_risk,rm_note,default,loan_vintage_month,borrower_id,pd_score,split,band
Consumer Durable,15897.33,"Routine review call completed, no material change flagged.",1,12,28015,15.178571428571427,test,Watch
Consumer Durable,144000.0,Borrower confirmed employment status unchanged.,0,10,28016,4.29769392033543,test,Watch
SME,131855.83,Borrower confirmed employment status unchanged.,0,10,28017,0.5107252298263534,test,Watch
SME,67441.67,Borrower confirmed employment status unchanged.,0,12,28018,31.38093202223172,test,Elevated
Consumer Durable,64649.33,"Routine review call completed, no material change flagged.",0,12,28019,1.1142061281337048,test,Watch
SME,133869.17,Standard KYC refresh completed this month.,0,10,28020,8.99581589958159,test,Watch
SME,264668.17,Borrower confirmed employment status unchanged.,0,11,28021,2.6530612244897958,test,Watch
Retail Personal,27850.0,"Routine review call completed, no material change flagged.",0,12,28022,4.29769392033543,test,Watch
Consumer Durable,34378.0,Repeated bounced auto-debit on the linked account this cycle.,0,10,28023,38.450704225352105,test,Elevated
SME,376575.5,Standard KYC refresh completed this month.,1,10,28024,32.454923717059636,test,Elevated
SME,259325.33,Borrower confirmed employment status unchanged.,0,11,28025,2.6530612244897958,test,Watch
SME,118304.83,"Routine review call completed, no material change flagged.",0,10,28026,0.0,test,Watch
Consumer Durable,93838.5,Standard KYC refresh completed this month.,0,11,28027,4.29769392033543,test,Watch
Credit Card,71474.33,RM notes irregular business income and rising informal borrowing.,1,11,28028,100.0,test,High
Retail Personal,6417.33,Client mentioned cash flow stress and requested a payment holiday.,0,12,28029,33.83856537281413,test,Elevated
Retail Personal,40679.33,"Routine review call completed, no material change flagged.",0,12,28030,1.1142061281337048,test,Watch
SME,100689.33,"RM flags declining GST turnover, down 36% over two quarters.",1,10,28031,46.0,test,Elevated
Consumer Durable,45929.5,"Routine review call completed, no material change flagged.",0,11,28032,8.99581589958159,test,Watch
Consumer Durable,51795.33,"Routine review call completed, no material change flagged.",0,12,28033,38.450704225352105,test,Elevated
Agri,48189.17,Borrower reports 3 consecutive late payments this quarter.,1,10,28034,85.60606060606061,test,High
Retail Personal,62296.0,"Routine review call completed, no material change flagged.",0,10,28035,8.99581589958159,test,Watch
Agri,38781.83,Repeated bounced auto-debit on the linked account this cycle.,0,12,28036,2.922374429223744,test,Watch
SME,95042.83,"Business expansion noted, turnover trending up.",0,10,28037,0.5107252298263534,test,Watch
SME,237609.5,Borrower confirmed employment status unchanged.,0,11,28038,31.38093202223172,test,Elevated
Retail Personal,87852.83,"Routine review call completed, no material change flagged.",0,10,28039,2.922374429223744,test,Watch
Consumer Durable,104915.0,Borrower reports 1 consecutive late payments this quarter.,0,12,28040,31.38093202223172,test,Elevated
Agri,47922.0,"Routine review call completed, no material change flagged.",0,12,28041,15.178571428571427,test,Watch
Credit Card,372907.83,"Routine review call completed, no material change flagged.",1,12,28042,31.38093202223172,test,Elevated
Retail Personal,30605.83,"RM flags declining GST turnover, down 32% over two quarters.",0,12,28043,13.0859375,test,Watch
SME,47210.83,Borrower reports 1 consecutive late payments this quarter.,0,11,28044,4.29769392033543,test,Watch
Retail Personal,138823.83,"Routine review call completed, no material change flagged.",0,12,28045,0.0,test,Watch
Credit Card,16582.5,"RM flags declining GST turnover, down 26% over two quarters.",0,10,28046,50.0,test,Elevated
Agri,215181.17,Borrower confirmed employment status unchanged.,0,12,28047,0.9950248756218906,test,Watch
Consumer Durable,167132.5,Standard KYC refresh completed this month.,0,11,28048,31.38093202223172,test,Elevated
Credit Card,64450.67,"Routine review call completed, no material change flagged.",0,11,28049,13.0859375,test,Watch
Consumer Durable,45089.67,"Routine review call completed, no material change flagged.",0,11,28050,8.99581589958159,test,Watch
SME,126080.17,Standard KYC refresh completed this month.,0,10,28051,31.38093202223172,test,Elevated
SME,152624.67,Borrower confirmed employment status unchanged.,1,12,28052,0.0,test,Watch
Retail Personal,18796.5,Client mentioned cash flow stress and requested a payment holiday.,1,10,28053,38.450704225352105,test,Elevated
Credit Card,57101.5,Borrower confirmed employment status unchanged.,0,10,28054,0.5107252298263534,test,Watch
Credit Card,152938.17,Standard KYC refresh completed this month.,0,12,28055,0.9485094850948509,test,Watch
Agri,52122.0,Borrower confirmed employment status unchanged.,1,11,28056,13.0859375,test,Watch
SME,87683.17,Standard KYC refresh completed this month.,0,12,28057,4.29769392033543,test,Watch
Retail Personal,38097.17,RM notes irregular business income and rising informal borrowing.,1,10,28058,68.66666666666667,test,High
Retail Personal,61489.5,Client mentioned cash flow stress and requested a payment holiday.,0,12,28059,38.450704225352105,test,Elevated
Retail Personal,79693.5,Standard KYC refresh completed this month.,0,12,28060,3.5175879396984926,test,Watch
Consumer Durable,166185.0,Borrower confirmed employment status unchanged.,0,11,28061,3.5175879396984926,test,Watch
SME,106631.5,Standard KYC refresh completed this month.,0,12,28062,0.0,test,Watch
Consumer Durable,66810.33,"RM flags declining GST turnover, down 30% over two quarters.",1,11,28063,38.450704225352105,test,Elevated
Credit Card,34954.33,Repeated bounced auto-debit on the linked account this cycle.,0,11,28064,8.99581589958159,test,Watch
Consumer Durable,63246.5,Client mentioned cash flow stress and requested a payment holiday.,0,11,28065,96.7948717948718,test,High
Agri,256431.0,"Routine review call completed, no material change flagged.",0,11,28066,3.5175879396984926,test,Watch
Agri,106333.83,"Routine review call completed, no material change flagged.",0,10,28067,32.454923717059636,test,Elevated
SME,177517.5,Client mentioned cash flow stress and requested a payment holiday.,0,12,28068,13.0859375,test,Watch
SME,60000.0,Standard KYC refresh completed this month.,0,12,28069,2.922374429223744,test,Watch
SME,55204.83,"Routine review call completed, no material change flagged.",0,11,28070,1.1142061281337048,test,Watch
Credit Card,58745.0,Standard KYC refresh completed this month.,0,12,28071,0.9950248756218906,test,Watch
Credit Card,88634.0,"Routine review call completed, no material change flagged.",0,12,28072,0.9485094850948509,test,Watch
Agri,60746.17,Borrower confirmed employment status unchanged.,0,11,28073,2.6530612244897958,test,Watch
Credit Card,105465.83,Borrower confirmed employment status unchanged.,0,10,28074,0.0,test,Watch
Credit Card,74882.67,Borrower confirmed employment status unchanged.,0,12,28075,3.5175879396984926,test,Watch
Retail Personal,6820.67,RM notes irregular business income and rising informal borrowing.,0,12,28076,19.600499375780274,test,Watch
SME,122720.0,Borrower confirmed employment status unchanged.,0,10,28077,2.6530612244897958,test,Watch
Agri,157830.0,"Routine review call completed, no material change flagged.",0,12,28078,0.0,test,Watch
SME,70800.67,"Routine review call completed, no material change flagged.",0,11,28079,29.166666666666668,test,Watch
SME,124874.5,Borrower confirmed employment status unchanged.,0,10,28080,0.9485094850948509,test,Watch
Consumer Durable,101729.83,"Routine review call completed, no material change flagged.",0,12,28081,2.922374429223744,test,Watch
Consumer Durable,213134.83,RM notes irregular business income and rising informal borrowing.,1,11,28082,96.7948717948718,test,High
SME,252917.17,Repeated bounced auto-debit on the linked account this cycle.,0,11,28083,13.0859375,test,Watch
Credit Card,111580.33,Client mentioned cash flow stress and requested a payment holiday.,0,10,28084,3.5175879396984926,test,Watch
Agri,118327.0,Standard KYC refresh completed this month.,1,12,28085,0.0,test,Watch
SME,160982.17,Borrower reports steady GST turnover growth of 19% this quarter.,0,10,28086,0.0,test,Watch
Agri,293989.5,Standard KYC refresh completed this month.,1,11,28087,60.83333333333333,test,Elevated
Consumer Durable,132453.33,"Routine review call completed, no material change flagged.",0,10,28088,0.0,test,Watch
SME,147560.5,Client mentioned cash flow stress and requested a payment holiday.,0,12,28089,5.764966740576496,test,Watch
Consumer Durable,64105.83,RM notes irregular business income and rising informal borrowing.,0,10,28090,4.29769392033543,test,Watch
Consumer Durable,126299.33,"Routine review call completed, no material change flagged.",0,11,28091,0.5107252298263534,test,Watch
Retail Personal,9987.67,Client cleared prior dues ahead of schedule.,0,12,28092,2.922374429223744,test,Watch
Consumer Durable,23915.5,Borrower confirmed employment status unchanged.,1,12,28093,22.905027932960895,test,Watch
Retail Personal,69566.0,Borrower reports 6 consecutive late payments this quarter.,1,12,28094,68.6046511627907,test,High
Credit Card,11715.17,"Routine review call completed, no material change flagged.",0,12,28095,32.454923717059636,test,Elevated
Retail Personal,93024.83,Borrower confirmed employment status unchanged.,0,12,28096,3.5175879396984926,test,Watch
SME,58390.83,Repeated bounced auto-debit on the linked account this cycle.,0,11,28097,2.922374429223744,test,Watch
Retail Personal,54000.0,"RM flags declining GST turnover, down 36% over two quarters.",0,11,28098,7.322654462242566,test,Watch
Agri,348576.0,"Routine review call completed, no material change flagged.",0,10,28099,2.6530612244897958,test,Watch
SME,60000.0,Borrower confirmed employment status unchanged.,1,11,28100,24.342105263157894,test,Watch
SME,105873.33,Standard KYC refresh completed this month.,0,11,28101,13.0859375,test,Watch
Retail Personal,39056.67,Standard KYC refresh completed this month.,0,11,28102,0.9485094850948509,test,Watch
Retail Personal,50983.67,Borrower confirmed employment status unchanged.,0,12,28103,13.0859375,test,Watch
Consumer Durable,194869.33,Standard KYC refresh completed this month.,0,12,28104,17.177914110429448,test,Watch
Consumer Durable,149671.5,Borrower reports 1 consecutive late payments this quarter.,1,12,28105,8.99581589958159,test,Watch
Credit Card,24165.0,Repeated bounced auto-debit on the linked account this cycle.,0,12,28106,40.9967845659164,test,Elevated
SME,108815.0,Standard KYC refresh completed this month.,0,10,28107,3.5175879396984926,test,Watch
Retail Personal,36217.5,Standard KYC refresh completed this month.,1,11,28108,19.600499375780274,test,Watch
Retail Personal,24045.17,Standard KYC refresh completed this month.,1,10,28109,8.99581589958159,test,Watch
Credit Card,43011.83,"Routine review call completed, no material change flagged.",0,11,28110,17.647058823529413,test,Watch
Agri,166809.67,"Routine review call completed, no material change flagged.",0,12,28111,0.0,test,Watch
Credit Card,47068.83,"Routine review call completed, no material change flagged.",0,10,28112,0.9485094850948509,test,Watch
SME,64641.33,"Routine review call completed, no material change flagged.",0,11,28113,2.6530612244897958,test,Watch
SME,62438.67,Repeated bounced auto-debit on the linked account this cycle.,0,12,28114,8.99581589958159,test,Watch
Agri,39335.0,RM notes irregular business income and rising informal borrowing.,1,11,28115,86.51162790697674,test,High
Credit Card,25607.67,Client cleared prior dues ahead of schedule.,0,12,28116,2.6530612244897958,test,Watch
SME,283330.33,"Routine review call completed, no material change flagged.",0,12,28117,0.0,test,Watch
Consumer Durable,45207.0,"RM flags declining GST turnover, down 37% over two quarters.",0,11,28118,26.755852842809364,test,Watch
SME,221649.5,Standard KYC refresh completed this month.,0,10,28119,0.0,test,Watch
Retail Personal,34273.67,RM notes irregular business income and rising informal borrowing.,1,12,28120,65.625,test,Elevated
Consumer Durable,90802.83,"Business expansion noted, turnover trending up.",1,11,28121,0.0,test,Watch
Credit Card,62866.67,Borrower reports 6 consecutive late payments this quarter.,1,11,28122,100.0,test,High
SME,94757.33,"Routine review call completed, no material change flagged.",0,11,28123,1.1142061281337048,test,Watch
SME,93444.83,Standard KYC refresh completed this month.,0,10,28124,0.5107252298263534,test,Watch
SME,154211.0,Standard KYC refresh completed this month.,0,12,28125,0.9950248756218906,test,Watch
SME,248329.5,Repeated bounced auto-debit on the linked account this cycle.,0,11,28126,3.5175879396984926,test,Watch
Retail Personal,21752.5,"Routine review call completed, no material change flagged.",0,11,28127,26.755852842809364,test,Watch
Retail Personal,51321.17,"Routine review call completed, no material change flagged.",1,11,28128,8.99581589958159,test,Watch
Agri,148014.33,Standard KYC refresh completed this month.,0,10,28129,0.0,test,Watch
Credit Card,47073.33,RM notes irregular business income and rising informal borrowing.,0,10,28130,96.7948717948718,test,High
